ID,Company,Job_Title,YOE,Location,Est_Salary,Job_Description,Link,Min_level,Max_level,VN,Overseas,Remote,Data_Engineer_prob,Data_Analyst_prob,Data_Scientist_prob,Business_Analyst_prob,Business_Intelligence_prob,Others_prob,Data_Engineer,Data_Analyst,Data_Scientist,Business_Analyst,Business_Intelligence,Others
4563,Spores Network,Research Analyst Intern,0,HN,210,Mentorship and coaching by senior leaders; Analyzing operations' results and performing BI analyses.,https://www.linkedin.com/jobs/view/3655699282/,0,0,1,0,0,2.08E-05,0.9986368,0.000161828,0.00054133,8.18E-05,0.000239953,0,1,0,0,0,0
5971,NI HAO MA ( NHM ),Data Analyst Intern,0,HCM,210,"Software knowledge: Google Workspace (Google sheet, google slide, etc), MS Office (Excel, Power BI)",https://www.topcv.vn/viec-lam/data-analyst-intern/1101575.html,0,0,1,0,0,1.46E-06,0.99999964,3.39E-09,1.37E-05,6.56E-07,1.92E-07,0,1,0,0,0,0
6081,UBGROUP ( UB ),Data Analyst Intern,0,HN,210,"3rd and 4th year students majoring in Data Analyst, computer science, business analysis.....",https://www.topcv.vn/viec-lam/data-analyst-intern/1105004.html,0,0,1,0,0,1.21E-06,0.99735034,0.00304857,0.032249793,4.28E-05,1.03E-06,0,1,0,0,0,0
5535,FiinGroup,Market Analyst Intern,0,HN,210,"Final year students or recent graduates majoring in Finance, Business, Economics,...",https://www.facebook.com/groups/datanalyticsvn/posts/3234551466838147/,0,0,1,0,0,2.13E-06,0.27375254,0.2165103,0.19241418,0.00419686,0.001314164,0,0,0,0,0,0
3575,Schaeffler,"AP Lean Operations ( AI Digitalization ), Intern",0,"HCM*, Dong Nai",210,Shuttle bus from HCMC; Run project to integrate AI in improving line performance.,https://jobs.schaeffler.com/job/Intern-for-AP-Lean-Operations-%28Digitalization%29/945952101/,0,0,1,0,0,0.000427937,0.011970853,0.000519626,0.002296652,0.000157543,0.91744804,0,0,0,0,0,1
1381,BSS Group,Business Analyst Intern,0,HN,210,A final year student or recent graduate’s degree in business or related field,https://bssgroup.vn/business-analyst-intern/,0,0,1,0,0,1.93E-07,0.17926167,3.98E-05,0.11536128,0.08425016,0.038807515,0,0,0,0,0,0
5467,Ipsos,Research Analyst,0,"HCM, Remote",210,Proficiency in Microsoft Excel; 2nd-year students and above; Hybrid working with flexible hours; Able to commit at least 4 full days per week,https://www.linkedin.com/jobs/view/research-analyst-at-ipsos-vietnam-3680840394,0,0,1,0,1,3.12E-05,0.9966812,3.70E-11,3.74E-08,7.03E-13,0.050904565,0,1,0,0,0,0
2721,Hephaestus Technology,AI Engineer Intern,0,HCM,215,"Students from the second year majoring in information technology, electronics and telecommunications, computer science, applied mathematics and related majors.",https://www.topcv.vn/viec-lam/ai-engineer-intern/1024400.html,0,0,1,0,0,0.9894472,1.90E-06,0.000457655,1.69E-05,2.29E-07,0.17850946,1,0,0,0,0,0
2348,Mekong Capital,Business Intelligence Intern,0,HCM,220,Must be able to handle Excel and basic PowerBI visualization.,https://vn.linkedin.com/jobs/view/business-intelligence-intern-fulltime-3months-at-mekong-capital-3605882282,0,0,1,0,0,0.0192213,1.82E-05,0.004137773,0.0005812,0.9351908,0.053211264,0,0,0,0,1,0
5321,Vietnam Marketing Research & Consultants ( VINAMR ),Research Assistant,0,HN,220,"Assist in processing & analyzing quantitative & qualitative data (Excel processing, transcript interview, etc.); Last year student, freshly graduated, people who want to enter Market Research industry.. are all welcomed",https://www.linkedin.com/jobs/view/3676875126,0,0,1,0,0,0.006060781,5.92E-05,0.00194423,0.014729653,0.000460428,0.9137307,0,0,0,0,0,1
5322,JTI ( Japan Tobacco International ),Strategic Insight & Business Intelligence Intern,0,HCM,220,"Final year or fresh university graduate; Ideally business-related major, has experience working with data analysis and cross-team collaboration",https://jobs.jti.com/job/Ho-Chi-Minh-Strategic-Insight-&-Business-Intelligence-Intern-65-700000/964680201,0,0,1,0,0,0.000330484,1.39E-05,0.002261212,0.005970802,0.91412073,0.065318905,0,0,0,0,1,0
3526,Intel,"Engineering Intern ( Costing , Automation , Business Analyst )",0,HCM,250,"3rd/last year student; Familiarity with statistical data analysis techniques; Familiar with data analysis using programming languages such as SQL, Python, R, etc. is an advantaged; Able to work onsite for 3-4 days per week",https://jobs.intel.com/en/job/-/-/599/50181523312,0,0,1,0,0,0.000740998,0.033879243,0.006107989,3.15E-05,1.44E-05,0.009396211,0,0,0,0,0,0
3599,Intel,Business Analyst Intern ( Data of Asset Compliance ),0,HCM,250,"3rd or 4th year in Bachelor in Business administration, IT or engineering degree; comfortable interpreting data utilizing different visual tools such as PowerBI, MS Excel, Python, basic scripting",https://jobs.intel.com/en/job/-/-/599/50271311072,0,0,1,0,0,2.91E-07,0.000206074,6.85E-08,7.00E-06,2.09E-06,0.9963667,0,0,0,0,0,1
3940,Dentsu,Marketing Data Analysis Intern,0,HCM,250,"Preliminary knowledge of data management processes and tools, including Excel, and reporting software. Ability to analyze and synthesize data to create actionable insights and reports.",https://www.linkedin.com/jobs/view/data-analysis-intern-at-dentsu-3637065953,0,0,1,0,0,0.92285573,2.16E-06,0.007234185,4.60E-06,4.39E-09,0.12025139,1,0,0,0,0,0
3692,Selly,Data Analyst Intern,0,HCM,250,"Can work 5 days/week; Knowledge of programming and popular languages like Python, SQL; Experience analyzing data and using tools like Excel, Tableau or Power BI.",https://www.facebook.com/groups/datanalyticsvn/posts/3203143163312311,0,0,1,0,0,1.15E-05,0.9996619,0.000500986,0.00272079,1.87E-07,1.49E-08,0,1,0,0,0,0
3089,BAEMIN Vietnam ( Woowa Brothers ),Demand Strategy Intern,0,HCM,250,Third-year or final-year students in business-related or marketing-related fields; Analyze user data to provide insights that can lead to strategic initiatives.,https://www.linkedin.com/jobs/view/3620462604,0,0,1,0,0,1.61E-07,0.002105131,1.52E-05,0.015750587,0.000185716,0.97245556,0,0,0,0,0,1
2394,GameLoft,Data Analyst Intern,0,HCM,250,"Knowledge of and experience with reporting packages (Business Objects etc.), databases (SQL etc.), programming (XML, JavaScript, or ETL frameworks)",https://jobs.smartrecruiters.com/Gameloft/743999907567150-data-analyst-intern,0,0,1,0,0,0.000158384,0.99956375,0.000257046,0.000578838,4.86E-07,5.53E-08,0,1,0,0,0,0
3604,On,Apparel Material Developer Intern,0,HN,250,Analytical and data management skills; Preferable if you have programming expertise; Graduate with a background in textiles or supply chain,https://culture.on-running.com/jobs/5111193,0,0,1,0,0,0.014133632,2.51E-05,4.02E-05,6.80E-05,2.39E-05,0.98368293,0,0,0,0,0,1
3264,Procter & Gamble ( P&G ),IT Intern,0,HCM,250,"Full-time from July – Sep 2023; Able to use PowerApps, Power BI, Industrial digital solution (data analysis), Excel (macro, etc) and SAP.",https://www.pgcareers.com/job/ho-chi-minh-city/it-intern/936/49867753536,0,0,1,0,0,0.000643514,1.79E-07,0.000580218,0.001141286,5.86E-08,0.9930898,0,0,0,0,0,1
3600,Intel,Risk Management Intern ( Capital Compliance and Inventory Control ),0,HCM,250,3rd or last year student; Strong Excel skill is a must. Have knowledge in Power BI is a plus; Can work full-time 4-5 days/week.,https://jobs.intel.com/en/job/-/-/599/50271313584,0,0,1,0,0,3.30E-05,0.000117589,8.01E-07,5.98E-05,1.67E-05,0.99885374,0,0,0,0,0,1
3977,Qode's Client,Data Analyst Intern,0,HCM,250,Paid Internship; Work together with the product / founding team to gather data via quantitative / qualitative research,https://www.linkedin.com/jobs/view/3639409206/,0,0,1,0,0,0.00092965,0.9978457,0.000208298,2.52E-05,1.17E-08,1.85E-06,0,1,0,0,0,0
4673,DyTechLab ( Dynamic Technology ),Data Engineer Intern,0,HN,250,"Develop and manage the data pipeline, coordinate with researchers to ensure efficient processing of large-scale data.",https://www.facebook.com/groups/datanalyticsvn/posts/3219533755006585,0,0,1,0,0,0.99936104,1.55E-07,0.008569424,7.55E-05,5.73E-08,0.000962489,1,0,0,0,0,0
4164,Rackspace Technology,Data Science - Trainee,0,Remote,250,"Proficient in Python/R/SAS, SQL, Data Visualization (e.g. Tableau or Power BI), deep learning frameworks, Spark",https://jobs.lever.co/rackspace/45a2d74a-0b02-4b1f-9122-5fe496e80205,0,0,0,0,1,0.017795196,7.94E-05,0.96708554,0.044287425,4.47E-05,0.00590136,0,0,1,0,0,0
933,Adstart Media,Data Engineer / Data Analytics Intern,0,HCM,250,Fresh graduate or moderately experienced 1 year of experience in Data Analysis or Data Engineering,https://adstartmedia.zohorecruit.com/jobs/Careers/610950000003710029/Data-Engineer-Data-Analytics-Intern,0,0,1,0,0,0.98431754,0.5868723,0.000874744,0.000310593,3.25E-06,2.70E-05,1,1,0,0,0,0
2974,Ampere,"Software Engineer, Intern",0,HCM,250,"Coursework or experience in programming in C, C++, and scripting languages such as Perl or Python",https://amperecomputing.com/careers/apply?p=job%2FofH5mfw7,0,0,1,0,0,0.9066334,0.00014648,2.19E-07,5.06E-06,8.78E-08,0.7753164,1,0,0,0,0,1
4836,Ogilvy,Data & Digital Strategy Intern,0,HCM,250,Background in Digital/ Data/ Planning is an advantage; Can commit to 4-month internship,https://www.ogilvy.com/careers/4294755005,0,0,1,0,0,9.56E-05,0.00061002,2.56E-07,6.98E-05,3.18E-05,0.9938606,0,0,0,0,0,1
2796,Pizza Hut ( Hutbot ) - Jardine Restaurant Group ( JRG ),PowerApps Developer Intern,0,HCM,250,"Basic understanding of Microsoft PowerApps, Power Platform, or related technologies.",https://pizzahut.talent.vn/job/hcm-power-app-developer-intern-33548,0,0,1,0,0,0.000750917,0.000659417,3.19E-10,2.07E-07,9.43E-09,0.99978065,0,0,0,0,0,1
1603,GameLoft,Unity Developer Intern,0,HCM,250,"Knowledge of C# language & Unity; Good at Algorithm, Mathematics and Physics;",https://www.gameloft-sea.com/recruit/job/743999899745693,0,0,1,0,0,0.007089383,3.99E-06,0.027752507,0.004409998,4.40E-06,0.92501926,0,0,0,0,0,1
2486,NCCPlus,Python Engineer Intern,0,HCM,250,Either Full-time or Part-time (Minimum 25hs/week but more hours is welcomed).,https://career.ncc.asia/python-internship/,0,0,1,0,0,0.9934398,0.000633191,2.11E-08,7.01E-07,1.41E-07,0.32011604,1,0,0,0,0,0
1587,UOB Viet Nam,UOBV 2023 Internship Programme,0,HCM,250,Final year student at Universities with GPA from 6.5 or equivalent.,https://careers.uobgroup.com/job/Ho-Chi-Minh-City-UOBV-2023-Internship-Programme/936634610/,0,0,1,0,0,0.000171617,0.000203084,6.97E-05,0.002919892,0.000141795,0.9951771,0,0,0,0,0,1
2000,ABI Game,Data Analyst Intern,0,HN,250,Trained in the most basic professional skills of a DA.,https://www.facebook.com/groups/datanalyticsvn/posts/3175461512747143,0,0,1,0,0,3.94E-05,0.9999151,5.03E-05,0.000607099,2.95E-06,4.12E-07,0,1,0,0,0,0
4265,MiTek,AI ( Python ) Intern,0,HCM,250,Final year student or recent graduate,https://glints.com/vn/opportunities/jobs/python-intern/cdef17a0-9e74-46ac-aca2-d9fde161fb15,0,0,1,0,0,7.45E-05,0.006588399,0.000201646,0.043723457,0.0134846,0.8943768,0,0,0,0,0,1
2973,Ampere,"Python Engineer, Intern",0,HCM,250,Programming skills in Python.,https://amperecomputing.com/careers/apply?p=job%2Fo7o4mfwF,0,0,1,0,0,0.9999409,2.78E-06,0.012859329,0.00150492,2.50E-06,0.000735581,1,0,0,0,0,0
5198,Zoetis,Data Analyst ( Intern ) - URGENT,0,HCM,250,"Fresh graduate with bachelor degree or final year students with outstanding achievements in data science and analysis, economics, financial analysis,",https://www.linkedin.com/jobs/view/3672998590/,0,0,1,0,0,2.83E-06,0.99919426,2.87E-05,4.60E-05,4.80E-08,4.13E-06,0,1,0,0,0,0
4218,KMS Healthcare ( KMS Technology ),AI / ML Intern,0,"HCM, Da Nang*, Remote*",250,"Be able to work at least 3,5 days/week (Mon - Fri) or full time; Fresh graduated or final year student with possible conversion to permanent staff after internship are preferred",https://careers.kms-technology.com/job/ai-ml-intern-kms-healthcare-743999915568491,0,0,1,0,1,0.001138034,3.05E-06,1.22E-05,1.90E-05,4.15E-06,0.99717164,0,0,0,0,0,1
4022,OCB,Data Analyst Intern - IT Department,0,HCM,250,"Fresh Graduate, with background in Data Analytics, Finance, Auditing, Commerce, Foreign Trade & Business Management",https://www.vietnamworks.com/intership-2023-data-analyst-it-department-1663035-jv,0,0,1,0,0,0.00041404,0.86601806,0.66343725,0.000379681,8.28E-07,5.13E-08,0,1,1,0,0,0
2547,MISA SOFTWARE,MISA Summer Internship - Code Camp 2023,0,HN,250,2-phase Fullstack training roadmap and opportunity to become a MISA employee after only 3 months,https://www.misa.vn/tuyen-dung/2623/misa-summer-internship-code-camp-2023,0,0,1,0,0,0.022812953,3.57E-06,0.07591577,0.008039506,6.41E-05,0.8241262,0,0,0,0,0,1
3271,Adecco's Client,CX Analytics Intern ( 6 months ),0,HCM,250,"Proficient in using Excel. In addition, knowing how to use basic Power BI is an advantage.",https://www.linkedin.com/jobs/view/cx-analytics-intern-at-adecco-s-partner-3622029463,0,0,1,0,0,2.84E-05,0.16060339,0.011115616,0.43137723,0.022701632,0.17980377,0,0,0,0,0,0
2683,Anduin Transactions,Software Engineer Intern,0,HCM,250,3rd/4th year undergrad student or grad student.,https://anduintransact.com/careers#op-251682-software-engineer-intern,0,0,1,0,0,0.8203373,0.006003963,0.003823211,0.013126466,0.005383975,0.056763075,1,0,0,0,0,0
6334,FTECH,Intern Data Analyst,0,HN,255,"3rd, 4th or final year students in a quantitative field, such as computer science, engineering, physics, statistics, or applied mathematics.",https://ftech.ai/tuyen-dung/data-analyst-intern-2-43,0,0,1,0,0,1.97E-05,0.9999918,9.58E-08,4.62E-06,8.35E-10,4.36E-08,0,1,0,0,0,0
3090,INNOVATURE BPO,IT cum Data Intern,0,,255,Afternoon shift (3PM – 6PM) - Tại VP; Night shift (9PM – 2AM) - WFH,https://www.facebook.com/groups/datanalyticsvn/posts/3192372587722702,0,0,0,0,0,0.06610984,1.47E-05,0.029689085,0.002301576,5.64E-05,0.8779727,0,0,0,0,0,1
3493,TPBank,Data Analyst,0,HN,255,"Skills to analyze, synthesize and use common analysis and reporting tools with Excel, dashboard,...",https://careerstart.vn/vi/tim-viec-lam/cong-tac-vien-bao-cao-va-phan-tich-du-lieu-khoi-ngan-hang-doanh-nghiep.35A832FA.html,0,1,1,0,0,0.00020474,0.9999924,1.27E-06,1.02E-05,6.81E-09,1.72E-07,0,1,0,0,0,0
3439,Saigon PA,Pricing Analyst | Market Researcher,0,HCM,300,"Building and managing real estate data; Statistical skills, data classification and screening;",https://careerstart.vn/vi/tim-viec-lam/nhan-vien-thu-thap-du-lieu-gia.35A82B65.html,0,0,1,0,0,1.70E-05,0.99940777,0.001337649,0.002559609,9.02E-05,3.88E-05,0,1,0,0,0,0
3988,Bosch Global,Data Engineer Intern,0,HCM,300,Last year student major in computer science or equivalent field; Proficient in programming languages like Pyspark and Python,https://jobs.smartrecruiters.com/BoschGroup/743999914607082--internship-data-engineer-intern,0,0,1,0,0,0.99998647,0.000153272,2.09E-05,7.02E-05,3.18E-07,3.83E-05,1,0,0,0,0,0
3443,Amazon,Business Developer Intern - Global Selling,,HN,300,Advanced Excel user (practical knowledge of VBA/macros and advanced Excel functions); Proficient in data analysis,https://www.amazon.jobs/en/jobs/2275268/business-developer-intern-global-selling-hanoi,0,0,1,0,0,6.73E-05,9.37E-06,3.17E-06,1.06E-05,3.23E-06,0.99968237,0,0,0,0,0,1
3320,Orient Software,Data Engineer Intern,0,HCM,300,Full-time 3- month internship commitment; Mentor 1-1 with an exclusive training program,https://www.linkedin.com/jobs/view/data-engineer-intern-at-orient-software-development-corp-3625548345,0,0,1,0,0,0.99996954,8.96E-06,0.003988151,0.000534885,2.69E-07,8.50E-05,1,0,0,0,0,0
4500,Orient Software,AI Intern,0,HN,300,Equip yourself with knowledge and a clear career path when working here,https://www.facebook.com/groups/datanalyticsvn/posts/3217117578581536,0,0,1,0,0,0.002542085,0.000159832,1.49E-05,0.000124982,3.25E-05,0.9982327,0,0,0,0,0,1
3798,Orient Software,AI Intern,0,HN,300,Career path is clear; The mentor is Pham Dinh Khanh,https://www.facebook.com/groups/datanalyticsvn/posts/3204977353128892,0,0,1,0,0,0.001329302,0.001475012,3.58E-05,0.001974647,0.000782467,0.9929806,0,0,0,0,0,1
1412,Orient Software,AI Intern,0,Da Nang,300,Basic knowledge in Calculus,https://www.orientsoftware.com/careers/open-positions/details?jobName=AI-Intern-Work-in-Da-Nang&id=62149609ce11e2f71e85fd75,0,0,1,0,0,0.03277961,1.88E-05,0.02580552,0.007297494,0.000402481,0.85915846,0,0,0,0,0,1
2666,ABBank,Digital Products Intern,0,HN,300,"Support research on bank products and services, market research and analysis, and competitors' products/services.",https://abbank.vn/tuyen-dung/khoi-ngan-hang-so-thuc-tap-sinh-phat-trien-san-pham-so,0,0,1,0,0,0.007549281,1.99E-05,0.030585103,0.012031274,0.000622565,0.9160603,0,0,0,0,0,1
5922,Undisclosed,AI Engineer,0,HCM,340,"Analyze requirements for building chatbots for the medical field, propose appropriate technical solutions; Design architecture and dialogue flow for chatbot using LLM",https://www.facebook.com/groups/datanalyticsvn/posts/3241854862774474/,0,1,1,0,0,0.9999976,1.23E-09,3.78E-07,9.83E-09,1.27E-12,0.001117262,1,0,0,0,0,0
3286,CMIC Shiftzero,Data Science Staff / Statistical Analysis Staff in Clinical Study,0,Da Nang,345,"Priority newly graduated students; Priority will be given to applications submitted before June 15, 2023",https://www.careerlink.vn/en/job/data-science-staff-statistical-analysis-staff-in-clinical-study-nhan-vien-khoa-hoc-du-lieu-nhan-vien-phan-tich-thong-ke-trong-nghien-cuu-lam-sang/2605366,0,1,1,0,0,0.003480117,0.00691946,0.53694075,0.2044886,0.000358213,0.040131375,0,0,1,0,0,0
3333,Wiziin,Research Analyst Intern,0,HCM,350,"Perform data analysis, visualization, econometric studies etc. ; Gain endless opportunities to work alongside outstanding CEOs and exceptional investors on a daily basis;",https://www.linkedin.com/jobs/view/research-analyst-intern-at-wiziin-inc-3625553713,0,0,1,0,0,3.66E-05,0.55472064,0.00092646,0.001751671,1.35E-06,0.008665079,0,1,0,0,0,0
3067,Ogilvy,Data & Digital Strategy Trainee ( 4-Month ),0,HCM,350,Experience in Google Sheets and Excel,https://www.ogilvy.com/careers/4227088005?gh_jid=4227088005,0,0,1,0,0,0.12696041,0.000317053,0.11909668,0.020939123,0.000655012,0.616525,0,0,0,0,0,1
